title,url,date
PM Netanyahu Comments on the Uncovering of the Tunnel,https://www.gov.il/en/pages/spoketunnel180416,2016-04-18
Singapore Prime Minister Lee Hsien Loong to Arrive In Israel Tomorrow on an Official Visit,https://www.gov.il/en/pages/spokesingapore170416,2016-04-17
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart170416,2016-04-17
PM Netanyahu Statement on UNESCO Decision,https://www.gov.il/en/pages/spokeunesco160416,2016-04-16
Motorola Solutions to Open Innovation Center in Israel,https://www.gov.il/en/pages/eventmoto140416,2016-04-14
PM Netanyahu at Pre-Passover Toast with the Union of Local Authorities,https://www.gov.il/en/pages/speechgov140416,2016-04-14
PM Netanyahu and DM Yaalon Have Not Approved New Construction as has been Published,https://www.gov.il/en/pages/spokeconstruc140416,2016-04-14
Updated Travel Warnings Ahead of the Spring Holidays,https://www.gov.il/en/pages/spokemassa120416,2016-04-12
Cabinet Receives Security Briefing by Senior ISA Official,https://www.gov.il/en/pages/spokeshabak100416,2016-04-10
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart100416,2016-04-10
PM Netanyahu Meets with Flextronics International Ltd. CEO Mike McNamara,https://www.gov.il/en/pages/eventflex070416,2016-04-07
Statement by PM Netanyahu,https://www.gov.il/en/pages/spokeabumazen090416,2016-04-09
PM Netanyahu Meets with Bipartisan US Congressional Delegation Led by House of Representatives Speaker Paul Ryan,https://www.gov.il/en/pages/eventcongress040416,2016-04-04
PM Netanyahu Meets with Czech Foreign Minister Lubomir Zaoralek,https://www.gov.il/en/pages/eventczech040416,2016-04-04
PM Netanyahu Receives Bank of Israel Annual Report from BOI Gov. Dr. Karnit Flug,https://www.gov.il/en/pages/eventflug030416,2016-04-03
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart030416,2016-04-03
PM Netanyahu Meets with Greek President Pavlopoulos,https://www.gov.il/en/pages/eventgreece310316,2016-03-31
PM Netanyahu Speaks with Father of Soldier Involved in Hebron Incident,https://www.gov.il/en/pages/spokesoldier310316,2016-03-31
PM Netanyahu's Response to US Senator Patrick Leahy's Letter,https://www.gov.il/en/pages/spokesenator300316,2016-03-30
PM Netanyahu and Chinese Vice Premier Liu Yandong Open Talks on a Bilateral Free Trade Agreement,https://www.gov.il/en/pages/eventchina290316,2016-03-29
PM Netanyahu Meets with Delegation of Senior Indonesian Journalists,https://www.gov.il/en/pages/eventindo280316,2016-03-28
PM and Foreign Minister Netanyahu Decides to Appoint Danny Dayan Consul General in New York,https://www.gov.il/en/pages/spokedayan280316,2016-03-28
Revised Travel Warning for Turkey,https://www.gov.il/en/pages/spoketerror280316,2016-03-28
PM Netanyahu Statement on Western Wall Prayer Arrangements,https://www.gov.il/en/pages/spokewall270316,2016-03-27
PM Netanyahu Statement on High Court of Justice Ruling,https://www.gov.il/en/pages/spokegas270316,2016-03-27
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart270316,2016-03-27
PM Netanyahu and his Wife Sara Visit IDF Etzion Brigade on Purim,https://www.gov.il/en/pages/eventpurim240316,2016-03-24
PM Netanyahu Refers to UNHRC Decision and Hebron Incident,https://www.gov.il/en/pages/spokehebron240316,2016-03-24
PM Netanyahu's Statement,https://www.gov.il/en/pages/eventstatement230316,2016-03-23
PM Netanyahu and his Wife Sara Host Danish PM Lars Lokke Rasmussen and his Wife Solrun for Dinner at the PM's Residence in Jerusalem,https://www.gov.il/en/pages/eventdanish230316,2016-03-23
PM Netanyahu's Speech at the AIPAC Policy Conference 2016,https://www.gov.il/en/pages/speechaipac220316,2016-03-22
PM Netanyahu Speaks with Belgian PM Charles Michel,https://www.gov.il/en/pages/spokebel220316,2016-03-22
PM Netanyahu Meets with Yemenite Olim who were Brought to Israel in a Secret Operation,https://www.gov.il/en/pages/eventyemen210316,2016-03-21
"PM Netanyahu's Remarks at the Funeral of the Former Director of the Mossad, Meir Dagan",https://www.gov.il/en/pages/speechdagan200316,2016-03-20
Revised Travel Warning for Turkey,https://www.gov.il/en/pages/spoketurky200316,2016-03-20
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart200316,2016-03-20
PM Netanyahu's Statement at the Foreign Ministry Situation Room,https://www.gov.il/en/pages/eventtur190316,2016-03-19
Former Mossad Director Meir Dagan Passed Away,https://www.gov.il/en/pages/spokemossad170316,2016-03-17
PM Netanyahu Expresses Deep Sadness on the Passing of Former Mossad Director Meir Dagan,https://www.gov.il/en/pages/spokedagan170316,2016-03-17
"PM Netanyahu Decides Not to Close the Israel Embassy in Minsk, Belarus",https://www.gov.il/en/pages/spokebelarus160316,2016-03-16
PM Netanyahu Speaks to Ivory Coast President Alassane Dramane Ouattara,https://www.gov.il/en/pages/spokeivory150316,2016-03-15
PM Netanyahu Meets with Ghanaian Foreign Minister Hanna Tetteh,https://www.gov.il/en/pages/eventgana140316,2016-03-14
Advisory Committee on Senior Civil Service Appointments Chaired by Retired Supreme Court Justice Jacob Turkel Approves Candidacy of Nadav Argaman for the Post of Director of the ISA,https://www.gov.il/en/pages/spokeargaman140316,2016-03-14
PM Netanyahu Appoints David Keyes as his Foreign Media Advisor,https://www.gov.il/en/pages/spokekeyes140316,2016-03-14
PM Netanyahu Condemns Ankara Terrorist Attack,https://www.gov.il/en/pages/spoketur130316,2016-03-13
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart130316,2016-03-13
PM Netanyahu Instructs the Foreign Ministry to Contact the P5+1 Countries and Demand that Punitive Measures be Taken against Iran,https://www.gov.il/en/pages/spoketiran120316,2016-03-12
PM Netanyahu and Vice President Joe Biden in a joint statement,https://www.gov.il/en/pages/eventbiden090316,2016-03-09
PM Netanyahu's Remarks at the Knesset Session Marking International Women's Day,https://www.gov.il/en/pages/speechwoman080316,2016-03-08
PM Netanyahu Meets with Romanian President Klaus Werner Iohannis,https://www.gov.il/en/pages/eventrumania070316,2016-03-07
Prime Minister Netanyahu's Remarks at the Knesset,https://www.gov.il/en/pages/speechknesst070316,2016-03-07
PM Netanyahu's Statement on the Passing of Nancy Reagan,https://www.gov.il/en/pages/spokereagan060316,2016-03-06
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart060316,2016-03-06
PM Netanyahu Attends Launch of Knesset Caucus for Israel-Africa Relations,https://www.gov.il/en/pages/eventafrica290216,2016-02-29
PM Netanyahu's Speech at the Special Knesset Session Marking Two Years since Ariel Sharon's Passing,https://www.gov.il/en/pages/speechsharon290216,2016-02-29
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart280216,2016-02-28
PM Netanyahu Meets with Bulgarian PM Boyko Borissov,https://www.gov.il/en/pages/eventbul250216,2016-02-25
PM Netanyahu Meets with Microsoft CEO Satya Nadella,https://www.gov.il/en/pages/eventmicrosoft250216,2016-02-25
PM Netanyahu Decides to Appoint Brig.-Gen. (ret.) Avriel Bar-Yosef as his National Security Adviser and Director of the National Security Council,https://www.gov.il/en/pages/spokemalal240216,2016-02-24
PM Netanyahu Meets with Kenyan President Uhuru Kenyatta,https://www.gov.il/en/pages/eventkenya230216,2016-02-23
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart210216,2016-02-21
PM Netanyahu Meets with Representatives of Bereaved Families from the Wave of Terrorism,https://www.gov.il/en/pages/eventfamilies180216,2016-02-18
Statements by PM Netanyahu and British Minister for the Cabinet Office Matt Hancock,https://www.gov.il/en/pages/eventhancock170216,2016-02-17
Joint Statement by the Chancellor of the Federal Republic of Germany and the Prime Minister of the State of Israel,https://www.gov.il/en/pages/eventgergov160216,2016-02-16
"German Chancellor Angela Merkel, PM Netanyahu and his Wife Sara Tour the Yad Vashem Art Exhibition at the German Historical Museum in Berlin",https://www.gov.il/en/pages/eventgerhis160216,2016-02-16
PM Netanyahu's Statement at the Inter-Governmental Consultations with Germany,https://www.gov.il/en/pages/speechgermanya160216,2016-02-16
Additional Remarks by PM Netanyahu at the Joint Statement with German Chancellor Angela Merkel,https://www.gov.il/en/pages/speechgermanyb160216,2016-02-16
Israel-Germany G2G Meeting,https://www.gov.il/en/pages/spokeg2g160216,2016-02-16
PM Netanyahu to Leave for Germany and Meeting with Chancellor Angela Merkel,https://www.gov.il/en/pages/eventgermany150216,2016-02-15
PM Netanyahu's Remarks to the Conference of Presidents of Major American Jewish Organizations,https://www.gov.il/en/pages/speechpre140216,2016-02-14
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart140216,2016-02-14
"Statement by PM Netanyahu on the Passing of Maj.-Gen. (ret.) Avigdor ""Yanush"" Ben-Gal",https://www.gov.il/en/pages/spokebengal130216,2016-02-13
PM Netanyahu Decides to Appoint Nadav Argaman as the Next Director of the ISA,https://www.gov.il/en/pages/spokeargaman110216,2016-02-11
PM Netanyahu Tours the Eastern Fence,https://www.gov.il/en/pages/eventtour090216,2016-02-09
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart070216,2016-02-07
PM Netanyahu Visits Border Policewoman and IDF Soldier who Were Wounded in Recent Terrorist Attacks,https://www.gov.il/en/pages/eventhospital040216,2016-02-04
Statement from PM Netanyahu,https://www.gov.il/en/pages/spokefamily040216,2016-02-04
Statement by PM Netanyahu,https://www.gov.il/en/pages/spokestatement030216,2016-02-03
PM Netanyahu at Foreign Ministry Conference for Israeli Ambassadors,https://www.gov.il/en/pages/eventamba310116,2016-01-31
"Government Authorizes Law of Payment Ethics, Changing to Current + 30",https://www.gov.il/en/pages/spokesapakim310116,2016-01-31
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart310116,2016-01-31
PM Netanyahu Meets with BlackRock President Rob Capito,https://www.gov.il/en/pages/eventblackrock290116,2016-01-29
Cyprus – Israel - Greece Trilateral Summit Declaration,https://www.gov.il/en/pages/eventtriple280116,2016-01-28
"PM Netanyahu's Statement at the Trilateral Meeting between Israel, Greece and Cyprus",https://www.gov.il/en/pages/eventcyprus280116,2016-01-28
"PM's Remarks for the International Holocaust Remembrance Day Event, with the Participation of US President Obama at the Israeli Embassy in Washington",https://www.gov.il/en/pages/speechholocaust280116,2016-01-28
Statement by PM Netanyahu at the Government-to-Government Consultation Meeting with Greece,https://www.gov.il/en/pages/eventgreece270116,2016-01-27
"PM Netanyahu, Cyprus President Nicos Anastasiades and Greek Prime Minister Alexis Tsipras to Meet in Nicosia",https://www.gov.il/en/pages/spokenicosia,
Statement by PM Netanyahu at the Meeting between the Israeli and Greek Governments,https://www.gov.il/en/pages/spokeg2g270116,2016-01-27
PM Netanyahu's Remarks at the CyberTech Conference,https://www.gov.il/en/pages/eventcyber260116,2016-01-26
PM Netanyahu Meets with Founders of Ten Cyber Companies,https://www.gov.il/en/pages/eventcybertech260116,2016-01-26
PM Netanyahu's Response to the UN Secretary General's Remarks,https://www.gov.il/en/pages/spokeun260116,2016-01-26
Israel and Greece to Hold G2G Meeting Tomorrow in Jerusalem,https://www.gov.il/en/pages/spokegreece260116,2016-01-26
PM Netanyahu's Statement on the Occasion of International Holocaust Remembrance Day,https://www.gov.il/en/pages/spokeremembrance260116,2016-01-26
PM Netanyahu Meets with Estonian Foreign Minister Marina Kaljurand,https://www.gov.il/en/pages/eventkaljurand250116,2016-01-25
PM Netanyahu at Volcani Center Tu B'Shvat Presentation,https://www.gov.il/en/pages/eventtubishvat240116,2016-01-24
PM Netanyahu Refers to Report on Anti-Semitism that was presented at the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokepm240116,2016-01-24
Cabinet Unanimously Approves Appointment of Adv. Mariam Kabha as National Commissioner for Equal Employment Opportunities at the Ministry of Economy and Industry,https://www.gov.il/en/pages/spokeequality240116,2016-01-24
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart240116,2016-01-24
PM Netanyahu's comments at the World Economic Forum event hosted by Fareed Zakaria,https://www.gov.il/en/pages/eventzakaria210116,2016-01-21
PM Netanyahu Meets at Davos with US Secretary of State John Kerry,https://www.gov.il/en/pages/eventkerry210116,2016-01-21
PM Netanyahu Meets at Davos with US Vice President Joe Biden,https://www.gov.il/en/pages/eventbiden210116,2016-01-21
PM Netanyahu Holds Unique Meeting with Global Cyber Industry Leaders on Advancing Cyber Defense at Davos World Economic Forum,https://www.gov.il/en/pages/eventwef210116,2016-01-21
PM Netanyahu's Office Responds to Abu Mazen's Remarks,https://www.gov.il/en/pages/spokeabumazen210116,2016-01-21
PM Netanyahu Meets at Davos with Hewlett Packard Enterprise President and CEO Meg Whitman,https://www.gov.il/en/pages/eventhp200116,2016-01-20
PM Netanyahu Visits Otniel,https://www.gov.il/en/pages/eventatniel190116,2016-01-19
Address by PM Netanyahu at a Special Knesset Plenary Session Marking the Knesset's 67th Anniversary,https://www.gov.il/en/pages/speechtu19012016,1901-20-16
PM Netanyahu to Leave for the World Economic Forum in Davos,https://www.gov.il/en/pages/spokeeco190116,2016-01-19
PM Netanyahu Meets with Indian External Affairs Minister Sushma Swaraj,https://www.gov.il/en/pages/eventindia180116,2016-01-18
Meeting of the Ministerial Committee on the Integration of Israeli Citizens of Ethiopian Origin Chaired by PM Netanyahu,https://www.gov.il/en/pages/spokeethiopia180116,2016-01-18
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart170116,2016-01-17
Statement from PM Netanyahu's Office,https://www.gov.il/en/pages/spokeiaea160116,2016-01-16
PM Netanyahu Participates in Ceremony to Write the Final Letters in a Torah Scroll in Memory of Fallen IDF Soldiers,https://www.gov.il/en/pages/eventtora140116,2016-01-14
Netanyahu Meets with the Foreign Press at the GPO Annual New Year's,https://www.gov.il/en/pages/eventgpo150116,2016-01-15
PM Netanyahu Meets with Nazareth Mayor Ali Salam,https://www.gov.il/en/pages/eventnazareth130116,2016-01-13
PM Netanyahu Attends Welcoming Ceremony for INS Rahav,https://www.gov.il/en/pages/eventhaifa120116,2016-01-12
PM Netanyahu's Remarks at the Taglit-Birthright Israel Mega Event,https://www.gov.il/en/pages/speechtaglit120116,2016-01-12
Cabinet ApprovesPM Netanyahu's NIS 2 Billion Multi-Year Plan to Develop and Strengthen the Druze and Circassian Communities,https://www.gov.il/en/pages/spokeapprove100116,2016-01-10
PM Netanyahu's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart100116,2016-01-10
Statement from PM Netanyahu,https://www.gov.il/en/pages/spokecatching090116,2016-01-09
Updated National Security Council Counter-Terrorism Bureau Travel Warnings for Africa,https://www.gov.il/en/pages/spoketravelwarnings070116,2016-01-07
PM Netanyahu Attends Swearing-In of Yossi Cohen as Mossad Director,https://www.gov.il/en/pages/eventmossad060116,2016-01-06
PM Netanyahu's Remarks at the Knesset Session Marking 40 Years Since the Late President Chaim Herzog's Speech to the UN,https://www.gov.il/en/pages/speechchaimhe050116,2016-01-05
